,occupancy,sensor_name,co2,noise,humidity,temperature
2019-11-26 14:15:00+00:00,0,ROOM 4,590.5375366210938,59.18555577596029,47.15255610148112,21.879777272542317
2019-11-26 14:30:00+00:00,0,ROOM 4,616.6134643554688,56.70390701293945,47.240997314453125,21.868034998575848
2019-11-26 14:45:00+00:00,0,ROOM 4,606.4754028320312,56.210381825764976,47.17279307047526,21.819536844889324
2019-11-26 15:00:00+00:00,2,ROOM 4,685.9666748046875,56.82498041788737,46.95906066894531,21.844494501749676
2019-11-26 15:15:00+00:00,2,ROOM 4,710.8701171875,54.16337203979492,46.41857401529948,21.848417282104492
2019-11-26 15:30:00+00:00,2,ROOM 4,688.002685546875,53.71111170450846,46.01777776082357,21.900555928548176
2019-11-26 15:45:00+00:00,2,ROOM 4,670.9900512695312,53.7314821879069,46.05185190836588,21.867951075236004
2019-11-26 16:00:00+00:00,2,ROOM 4,613.3478800455729,53.93182500203451,46.164929707845054,21.781317392985027
2019-11-26 16:15:00+00:00,0,ROOM 4,572.8222249348959,53.792413075764976,46.5591189066569,21.664881388346355
2019-11-26 16:30:00+00:00,0,ROOM 4,573.3888753255209,57.565555572509766,46.599754333496094,21.72826639811198
2019-11-26 16:45:00+00:00,0,ROOM 4,548.5230102539062,57.91777801513672,46.9576670328776,21.74655596415202
2019-11-26 17:00:00+00:00,0,ROOM 4,557.362060546875,54.80191548665365,46.93915303548177,21.66545232137044
2019-11-26 17:15:00+00:00,0,ROOM 4,579.2800089518229,62.54999923706055,47.03422164916992,21.60766665140788
2019-11-26 17:30:00+00:00,1,ROOM 4,654.1444498697916,57.25,47.06488927205404,21.634222666422527
2019-11-26 17:45:00+00:00,2,ROOM 4,620.5091756184896,54.5,46.786444346110024,21.672444025675457
2019-11-26 18:00:00+00:00,0,ROOM 4,559.7555745442709,57.63367716471354,46.56457010904948,21.747203191121418
2019-11-26 18:15:00+00:00,0,ROOM 4,558.477783203125,53.026666005452476,46.515000661214195,21.863332748413086
2019-11-26 18:30:00+00:00,0,ROOM 4,535.8555704752604,52.3988889058431,46.375999450683594,21.940444310506184
2019-11-26 18:45:00+00:00,0,ROOM 4,523.0819905598959,52.01651382446289,46.41311518351237,21.947612762451172
2019-11-26 19:00:00+00:00,0,ROOM 4,539.2000122070312,51.09555689493815,47.04199981689453,21.69122250874837
2019-11-26 19:15:00+00:00,0,ROOM 4,532.8555501302084,56.54888916015625,47.584999084472656,21.52566655476888
