;occupancy;co2;noise;humidity;temperature;room
2019-11-26 05:30:00+00:00;0;424,2034505;51,26222165;42,87727865;21,57894452;2
2019-11-26 06:00:00+00:00;0;422,1500041;53,5109005;40,78593063;22,28328737;2
2019-11-26 06:30:00+00:00;0;421,9231822;55,0325292;40,49079704;22,52113438;2
2019-11-26 07:00:00+00:00;0;423,5111084;53,60166677;41,10311127;22,37866688;2
2019-11-26 07:30:00+00:00;0;422,0333354;53,81231817;41,36515363;22,45049;2
2019-11-26 08:00:00+00:00;0;422,8126424;54,4344457;42,4194444;22,16477839;2
2019-11-26 08:30:00+00:00;0;430,8944448;54,76082357;43,03033892;22,10429287;2
2019-11-26 09:00:00+00:00;0;444,747701;54,73574638;43,84191322;21,95595996;2
2019-11-26 09:30:00+00:00;0;477,0888824;55,42813492;44,56317902;21,83377393;2
2019-11-26 10:00:00+00:00;0;496,1082357;54,65867805;43,96554184;22,24212488;2
2019-11-26 10:30:00+00:00;0;519,8153229;53,85587374;43,68252754;22,47945658;2
2019-11-26 11:00:00+00:00;1;522,7444458;60,33715502;43,93624369;22,8634936;2
2019-11-26 11:30:00+00:00;1;522,4773966;58,88666662;44,53376834;22,84357675;2
2019-11-26 12:00:00+00:00;1;526,8444519;62,44097201;45,2130839;22,56554159;2
2019-11-26 12:30:00+00:00;1;620,2825623;59,21599579;45,56374105;23,01103083;2
2019-11-26 13:00:00+00:00;1;648,6360372;57,70854696;46,10301272;22,63529936;2
2019-11-26 13:30:00+00:00;1;610,8222249;57,25013479;46,6719958;22,22467264;2
2019-11-26 14:00:00+00:00;1;733,8331502;60,67844073;46,62552198;22,26106962;2
2019-11-26 14:30:00+00:00;1;674,070516;58,8610541;45,34300995;22,94243463;2
2019-11-26 15:00:00+00:00;1;649,3637899;59,1510156;44,82388687;23,06198057;2
2019-11-26 15:30:00+00:00;1;689,193868;57,81519127;44,90951411;22,99599616;2
2019-11-26 16:00:00+00:00;1;765,5034383;58,83878899;44,79758008;23,05385399;2
2019-11-26 16:30:00+00:00;1;751,0390828;58,58903821;44,74872208;23,15313403;2
2019-11-26 17:00:00+00:00;0;745,9061279;57,85536385;44,77692159;22,8951842;2
2019-11-26 17:30:00+00:00;0;712,0164388;55,34944471;44,45566686;23,01188882;2
2019-11-26 18:00:00+00:00;0;727,0611572;55,27492269;45,10229556;22,6354332;2
2019-11-26 18:30:00+00:00;0;607,4544169;52,57829475;45,85005506;22,27764765;2
2019-11-26 19:00:00+00:00;0;565,0722249;54,56611125;45,98855591;22,24811077;2
2019-11-26 19:30:00+00:00;0;534,7867839;60,60335286;46,46441332;22,29999447;2
2019-11-26 20:00:00+00:00;0;510,803833;58,3149999;46,6112779;22,27988879;2
2019-11-26 20:30:00+00:00;0;500,227773;52,79224078;47,00558027;22,11731784;2
2019-11-26 21:00:00+00:00;0;537,8256632;51,08936691;47,24004428;22,0340325;2
2019-11-26 21:30:00+00:00;0;531,549998;50,89944458;47,36705589;22,01199977;2
2019-11-26 22:00:00+00:00;0;517,6747335;50,6370697;47,55731074;21,97235616;2
2019-11-26 22:30:00+00:00;0;495,7310333;50,22444471;47,70150057;21,95533339;2
2019-11-26 23:00:00+00:00;0;472,9166667;50,03781637;47,72342173;21,94792684;2
2019-11-26 23:30:00+00:00;0;455,5205027;50,02944438;47,85661062;21,88527743;2
2019-11-27 00:00:00+00:00;0;438,9111125;49,98488426;48,05564435;21,81113021;2
2019-11-27 00:30:00+00:00;0;427,9940592;49,99199231;48,0303065;21,80649439;2
2019-11-27 01:00:00+00:00;0;421,9055583;50,04277802;47,70988909;21,88394419;2
2019-11-27 01:30:00+00:00;0;414,3605398;50,05938721;46,9880441;22,09868209;2
2019-11-27 02:00:00+00:00;0;413,8406067;49,98388863;46,97222201;22,08294392;2
2019-11-27 02:30:00+00:00;0;413,5277761;49,99927203;46,86293348;22,09950956;2
2019-11-27 03:00:00+00:00;0;411,3026835;50,0183328;46,62764486;22,18432172;2
2019-11-27 03:30:00+00:00;0;409,7555542;49,99484126;46,48012733;22,20744038;2
2019-11-27 04:00:00+00:00;0;410,033137;50,02398491;46,56149228;22,13220914;2
2019-11-27 04:30:00+00:00;0;408,0032603;50,11055692;46,66577784;22,05905533;2
2019-11-27 05:00:00+00:00;0;405,2912699;50,21871567;46,71660169;22,01599789;2
2019-11-27 05:30:00+00:00;0;404,2883199;52,02666601;47,24244436;21,72922198;2
2019-11-27 06:00:00+00:00;0;403,5333354;52,86490377;46,79568609;21,60972023;2
2019-11-27 06:30:00+00:00;0;403,0413767;54,87103462;44,38883018;22,46529516;2
2019-11-27 07:00:00+00:00;0;403,3944448;53,35833359;43,53305499;22,73883311;2
2019-11-27 07:30:00+00:00;0;404,0291189;53,72714551;43,68604851;22,65650749;2
2019-11-27 08:00:00+00:00;0;404,1477;54,09499995;44,98033333;22,19194412;2
2019-11-27 08:30:00+00:00;0;403,5611165;54,55021032;45,52106285;21,97206879;2
2019-11-27 09:00:00+00:00;1;414,1201172;62,04530589;45,16871897;22,38859399;2
2019-11-27 09:30:00+00:00;1;436;62,17222214;43,99366697;22,90383307;2
2019-11-27 10:00:00+00:00;0;448,7143758;54,64842923;44,03041967;22,70021248;2
2019-11-27 10:30:00+00:00;0;528,5005798;53,8544445;43,87388865;22,62561131;2
2019-11-27 11:00:00+00:00;0;590,6111145;58,03607305;43,29781024;22,86861674;2
2019-11-27 11:30:00+00:00;1;531,9465485;59,62111092;43,52388891;23,00077788;2
2019-11-27 12:00:00+00:00;0;488,0833333;57,30917613;43,21061707;22,68257459;2
2019-11-27 12:30:00+00:00;0;486,3005727;55,57883135;42,68554751;22,72107633;2
2019-11-27 13:00:00+00:00;0;613,5888875;56,03555552;42,9339447;22,42455578;2
2019-11-27 13:30:00+00:00;0;564,1869659;56,64467494;43,74641037;21,95279694;2
2019-11-27 14:00:00+00:00;1;487,7775879;60,79999924;43,60428619;22,17892838;2
2019-11-27 14:30:00+00:00;1;477,6388957;60,79999924;43,60428619;22,17892838;2
2019-11-27 15:00:00+00:00;0;488,3333333;60,79999924;43,60428619;22,17892838;2
2019-11-27 15:30:00+00:00;0;528,5;60,79999924;43,60428619;22,17892838;2
2019-11-27 16:00:00+00:00;0;528,5;60,79999924;43,60428619;22,17892838;2
2019-11-27 16:30:00+00:00;0;528,5;60,79999924;43,60428619;22,17892838;2
2019-11-27 17:00:00+00:00;0;528,5;60,79999924;43,60428619;22,17892838;2
2019-11-27 17:30:00+00:00;0;528,5;60,79999924;43,60428619;22,17892838;2
2019-11-27 18:00:00+00:00;0;528,5;60,79999924;43,60428619;22,17892838;2
2019-11-27 18:30:00+00:00;0;528,5;60,79999924;43,60428619;22,17892838;2
2019-11-27 19:00:00+00:00;0;528,5;60,79999924;43,60428619;22,17892838;2
2019-11-27 19:30:00+00:00;0;528,5;60,79999924;43,60428619;22,17892838;2
2019-11-27 20:00:00+00:00;0;528,5;60,79999924;43,60428619;22,17892838;2
2019-11-27 20:30:00+00:00;0;528,5;60,79999924;43,60428619;22,17892838;2
2019-11-27 21:00:00+00:00;0;528,5;60,79999924;43,60428619;22,17892838;2
2019-11-27 21:30:00+00:00;0;528,5;60,79999924;43,60428619;22,17892838;2
2019-11-27 22:00:00+00:00;0;528,5;50,03333282;45,92083359;21,69416618;2
2019-11-27 22:30:00+00:00;0;528,5;49,92984136;45,88334147;21,80751197;2
2019-11-27 23:00:00+00:00;0;528,5;49,91621145;45,93162791;21,85396194;2
2019-11-27 23:30:00+00:00;0;401,5833435;49,9011116;46,14927737;21,82233302;2
2019-11-28 00:00:00+00:00;0;400,2297618;49,91172345;46,3103892;21,79115518;2
2019-11-28 00:30:00+00:00;0;400,049998;49,9128348;46,56729317;21,72103087;2
2019-11-28 01:00:00+00:00;0;400,2388916;49,91666667;46,73111089;21,68694433;2
2019-11-28 01:30:00+00:00;0;400,153834;49,94226011;46,8254439;21,68267632;2
2019-11-28 02:00:00+00:00;0;400,6666667;49,95333354;47,00405502;21,63772233;2
2019-11-28 02:30:00+00:00;0;400,0277812;49,94254812;47,09595935;21,63458983;2
2019-11-28 03:00:00+00:00;0;400,0555573;49,9775486;46,80214755;21,78054428;2
2019-11-28 03:30:00+00:00;0;400,0055542;49,92777697;47,00372124;21,72116661;2
2019-11-28 04:00:00+00:00;0;400,1611125;49,96331406;47,18305461;21,666502;2
2019-11-28 04:30:00+00:00;0;400,0055542;50,00722122;47,3245004;21,62566694;2
2019-11-28 05:00:00+00:00;0;400;50,14703115;47,37121264;21,61700376;2
2019-11-28 05:30:00+00:00;0;400,0111135;52,05611102;46,45888837;21,80000019;2
2019-11-28 06:00:00+00:00;0;400;53,67350578;44,21584892;22,20541573;2
2019-11-28 06:30:00+00:00;0;400;54,13982709;42,81805929;22,66563606;2
2019-11-28 07:00:00+00:00;0;400;54,19000053;43,13661067;22,47977765;2
2019-11-28 07:30:00+00:00;0;400;53,79570897;44,26431974;22,04886564;2
2019-11-28 08:00:00+00:00;0;400,2289276;53,97777748;44,87061119;21,94005521;2
2019-11-28 08:30:00+00:00;0;402,472229;55,30160904;45,31061872;21,92587948;2
2019-11-28 09:00:00+00:00;1;410,5785421;65,12798945;46,19182905;22,34287548;2
2019-11-28 09:30:00+00:00;1;427,1722209;64,96087138;46,36412748;22,65615114;2
2019-11-28 10:00:00+00:00;1;447,8833313;65,59579341;46,12752406;22,61877728;2
2019-11-28 10:30:00+00:00;1;561,1523031;65,17063395;46,01401583;22,62968381;2
2019-11-28 11:00:00+00:00;0;701,7972209;58,10264397;45,33836937;22,41876443;2
2019-11-28 11:30:00+00:00;0;700,7920634;58,66030884;45,26164246;22,42150021;2
2019-11-28 12:00:00+00:00;0;699,3279622;56,38049444;45,21121534;22,39306768;2
2019-11-28 12:30:00+00:00;1;554,9505717;54,45165253;45,30754089;22,38749568;2
2019-11-28 13:00:00+00:00;1;526,3580221;58,5677592;45,08678945;22,50054932;2
2019-11-28 13:30:00+00:00;1;506,5537008;59,40675672;45,24781609;22,48924096;2
2019-11-28 14:00:00+00:00;0;524,4651184;56,55792999;45,148983;22,54881573;2
2019-11-28 14:30:00+00:00;0;565,820872;56,48387019;45,1580747;22,47741;2
2019-11-28 15:00:00+00:00;0;608,8029582;60,31611188;44,34649976;22,87283325;2
2019-11-28 15:30:00+00:00;1;600,0749105;60,91097705;44,14531072;22,83703264;2
2019-11-28 16:00:00+00:00;0;535,9704895;52,58277766;44,04888916;22,69183318;2
2019-11-28 16:30:00+00:00;0;600,522227;52,49103355;43,88802465;22,70721086;2
2019-11-28 17:00:00+00:00;0;603,3488464;52,83348656;43,73496946;22,60204029;2
2019-11-28 17:30:00+00:00;0;531,2666728;52,37812297;44,40268262;22,13285065;2
2019-11-28 18:00:00+00:00;0;507,3237559;52,34065119;44,40941429;21,96339258;2
2019-11-28 18:30:00+00:00;0;488,884491;52,02666664;44,29350026;21,84022236;2
2019-11-28 19:00:00+00:00;0;473,5611115;52,39400419;44,08884239;21,78681978;2
2019-11-28 19:30:00+00:00;0;455,6249084;51,75055567;44,22433408;21,77788893;2
2019-11-28 20:00:00+00:00;0;439,0333303;51,43310356;44,73876953;21,67857297;2
2019-11-28 20:30:00+00:00;0;427,2498016;51,34885089;44,96593857;21,7526439;2
2019-11-28 21:00:00+00:00;0;420,600001;50,95611127;45,10144488;21,73188877;2
2019-11-28 21:30:00+00:00;0;420,8220317;50,31890806;45,33310572;21,70216306;2
2019-11-28 22:00:00+00:00;0;421,8647563;50,10222117;45,60877736;21,67933369;2
2019-11-28 22:30:00+00:00;0;419,4055532;50,04457919;45,5237573;21,67763774;2
2019-11-28 23:00:00+00:00;0;415,6873576;50,05055555;45,59600004;21,65738901;2
2019-11-28 23:30:00+00:00;0;416,6833394;50,05963643;45,60345141;21,66753229;2
2019-11-29 00:00:00+00:00;0;414,5072835;50,0804793;45,66347059;21,63943513;2
2019-11-29 00:30:00+00:00;0;412,8833313;50,07888794;45,60700035;21,65522226;2
2019-11-29 01:00:00+00:00;0;411,9201101;50,08614922;45,63277245;21,63594246;2
2019-11-29 01:30:00+00:00;0;418,7201131;50,09000079;45,66149966;21,62372208;2
2019-11-29 02:00:00+00:00;0;416,7833354;50,1050574;45,68483226;21,59317207;2
2019-11-29 02:30:00+00:00;0;418,5298818;50,07695452;45,63694382;21,59625498;2
2019-11-29 03:00:00+00:00;0;412,75;50,04777781;45,315389;21,71661123;2
2019-11-29 03:30:00+00:00;0;413,7578532;50,06377347;45,30805143;21,69522826;2
2019-11-29 04:00:00+00:00;0;411,904597;50,0733331;45,4738884;21,60938899;2
2019-11-29 04:30:00+00:00;0;411,1555583;50,07777786;45,55292765;21,5607818;2
2019-11-29 05:00:00+00:00;0;410,8187714;50,17777761;45,57483355;21,51877753;2
2019-11-29 05:30:00+00:00;0;409,7666677;51,39354451;44,20865504;21,5583334;2
2019-11-29 06:00:00+00:00;0;411,6252848;52,67641767;40,52953339;21,91559569;2
2019-11-29 06:30:00+00:00;0;410,7277832;54,03666687;38,37516658;22,08722178;2
2019-11-29 07:00:00+00:00;0;412,2580465;53,57285372;36,71964773;22,17984867;2
2019-11-29 07:30:00+00:00;0;411,3517253;54,14777692;36,65411059;22,21699969;2
2019-11-29 08:00:00+00:00;0;407,1666667;53,64586194;36,99652163;22,1475668;2
2019-11-29 08:30:00+00:00;0;417,6210683;54,99103483;36,38634809;22,2182703;2
2019-11-29 09:00:00+00:00;1;431,6444448;59,20500056;35,87350019;22,35005569;2
2019-11-29 09:30:00+00:00;1;455,6954091;58,54731878;36,26898257;22,24428368;2
2019-11-29 10:00:00+00:00;0;482,296936;55,41000048;36,28772163;22,17838891;2
2019-11-29 10:30:00+00:00;0;527,994456;53,80835215;35,94382604;22,6208849;2
2019-11-29 11:00:00+00:00;0;557,4806519;55,58611107;35,77183406;22,88883336;2
2019-11-29 11:30:00+00:00;0;562,7666728;55,85155169;37,44480705;22,37673219;2
2019-11-29 12:00:00+00:00;0;530,1684062;54,3737545;38,63667997;22,15891552;2
2019-11-29 12:30:00+00:00;0;544,6611125;53,90555573;38,87077777;22,0018336;2
2019-11-29 13:00:00+00:00;1;542,6588033;62,07909902;37,47776794;22,80108833;2
2019-11-29 13:30:00+00:00;1;540,0088094;64,01222165;34,78377787;23,71344439;2
2019-11-29 14:00:00+00:00;1;532,2333272;62,14268176;33,58964539;24,08488878;2
2019-11-29 14:30:00+00:00;1;682,337738;60,14045906;32,77026367;24,19853655;2
2019-11-29 15:00:00+00:00;1;881,7555542;58,12233226;32,55275472;23,36788877;2
2019-11-29 15:30:00+00:00;1;902,1095886;58,36213621;32,96269925;23,51470502;2
2019-11-29 16:00:00+00:00;1;863,1243388;57,30198542;33,30735461;23,51722876;2
2019-11-29 16:30:00+00:00;0;656,0744425;53,90166664;33,51157824;23,08113352;2
2019-11-29 17:00:00+00:00;0;743,7037455;53,02444458;33,82738876;22,97744401;2
2019-11-29 17:30:00+00:00;0;794,7799479;52,51329486;34,5440801;22,60884094;2
2019-11-29 18:00:00+00:00;0;654,3833313;51,91697248;35,31519953;22,18890635;2
2019-11-29 18:30:00+00:00;0;543,9833272;51,87444433;35,59483337;22,00733344;2
2019-11-29 19:00:00+00:00;0;521,1358337;52,25136058;35,58744621;22,05334123;2
2019-11-29 19:30:00+00:00;0;507,8400472;52,44888878;35,95216688;22,23916658;2
2019-11-29 20:00:00+00:00;0;491,0166677;51,27517255;36,50372251;22,22641786;2
2019-11-29 20:30:00+00:00;0;474,7626444;51,14000003;37,03989665;22,19014136;2
2019-11-29 21:00:00+00:00;0;470,4888865;52,49944496;37,25794411;22,21033319;2
2019-11-29 21:30:00+00:00;0;469,4695435;52,26549848;37,56843758;22,1264712;2
2019-11-29 22:00:00+00:00;0;467,5862071;52,06500053;37,77422269;22,12155533;2
2019-11-29 22:30:00+00:00;0;462,5388845;50,58362071;37,85524114;22,16643111;2
2019-11-29 23:00:00+00:00;0;454,7601573;50,04722277;38,27372233;22,10044448;2
2019-11-29 23:30:00+00:00;0;449,022227;50,21239471;38,87095261;21,89235433;2
2019-12-02 00:00:00+00:00;0;440,1833293;50,32415708;38,53014565;21,38552856;2
2019-12-02 00:30:00+00:00;0;441,2760569;50,32756742;38,66143735;21,36704795;2
2019-12-02 01:00:00+00:00;0;442,4611104;50,31944402;38,77094396;21,35600026;2
2019-12-02 01:30:00+00:00;0;444,9777781;50,31839053;38,88489024;21,34088675;2
2019-12-02 02:00:00+00:00;0;443,0787354;50,2861112;38,99583371;21,3157781;2
2019-12-02 02:30:00+00:00;0;445,1666667;50,24216461;39,03437932;21,34275691;2
2019-12-02 03:00:00+00:00;0;447,7074738;50,26821899;38,91088486;21,47866249;2
2019-12-02 03:30:00+00:00;0;446,5944366;50,28875605;38,99930255;21,47621854;2
2019-12-02 04:00:00+00:00;0;446,7067057;50,25800769;39,17252858;21,42820517;2
2019-12-02 04:30:00+00:00;0;447,4067128;50,06166649;39,38000043;21,36038844;2
2019-12-02 05:00:00+00:00;0;447,0601501;50,01842944;39,50054995;21,32683341;2
2019-12-02 05:30:00+00:00;0;446,4839071;50,84055583;39,08555539;21,25149981;2
2019-12-02 06:00:00+00:00;0;446,799998;51,88089943;37,18535678;21,28071658;2
2019-12-02 06:30:00+00:00;1;444,629303;54,79045931;35,50002925;21,87764009;2
2019-12-02 07:00:00+00:00;0;448,5166728;52,3955555;34,87161064;22,02944438;2
2019-12-02 07:30:00+00:00;0;465,5691528;52,46607335;35,31784566;22,00354799;2
2019-12-02 08:00:00+00:00;0;482,7521006;52,94000053;36,56161118;21,84488837;2
2019-12-02 08:30:00+00:00;0;509,2333323;53,87528801;38,19511477;21,62612279;2
2019-12-02 09:00:00+00:00;1;537,2984721;59,25444412;39,64038849;22,42905521;2
2019-12-02 09:30:00+00:00;1;541,033315;58,70356369;39,6812547;22,68192736;2
2019-12-02 10:00:00+00:00;1;552,0670471;56,05059369;39,52691905;22,56180255;2
2019-12-02 10:30:00+00:00;1;689,1166789;56,45722135;39,13483365;22,85088889;2
2019-12-02 11:00:00+00:00;0;701,4383036;56,85777791;38,43445651;22,86361917;2
2019-12-02 11:30:00+00:00;1;616,4992371;61,47055562;38,02155558;23,64605554;2
2019-12-02 12:00:00+00:00;1;607,6111043;60,87055588;36,40230878;24,37645594;2
2019-12-02 12:30:00+00:00;1;600,5180155;56,31467438;36,21564992;24,28256162;2
2019-12-02 13:00:00+00:00;1;838,8277791;57,77000046;36,31666629;24,18511105;2
2019-12-02 13:30:00+00:00;1;933,2948201;59,55084292;36,52509117;24,0085516;2
2019-12-02 14:00:00+00:00;1;854,6423238;62,15261968;36,72973824;23,71048037;2
2019-12-02 14:30:00+00:00;1;828,4166565;62,7491951;36,91499519;23,5832262;2
2019-12-02 15:00:00+00:00;1;796,0070903;58,36796888;37,7539374;23,18786303;2
2019-12-02 15:30:00+00:00;1;767,8746134;58,2928009;38,61435445;22,96839555;2
2019-12-02 16:00:00+00:00;0;724,7101542;54,41507721;38,90240796;22,56295808;2
2019-12-02 16:30:00+00:00;0;728,5349731;54,39444478;39,10599899;22,36500009;2
2019-12-02 17:00:00+00:00;0;749,5324504;53,79720243;39,45956039;22,04045804;2
2019-12-02 17:30:00+00:00;0;623,6848653;51,82944489;39,25794474;22,15088844;2
2019-12-02 18:00:00+00:00;0;544,1944377;52,19362068;39,53369967;21,9664561;2
2019-12-02 18:30:00+00:00;0;508,0913798;51,52528763;39,88107109;21,74267832;2
2019-12-02 19:00:00+00:00;0;499,2444407;51,90555636;40,0332222;21,66994445;2
2019-12-02 19:30:00+00:00;0;489,6764323;51,84321785;40,21053251;21,67409388;2
2019-12-02 20:00:00+00:00;0;482,0109253;51,96555583;40,48055522;21,67438857;2
2019-12-02 20:30:00+00:00;0;473,1055501;53,08515358;40,66023763;21,6839695;2
2019-12-02 21:00:00+00:00;0;471,3429108;52,10055542;40,84927686;21,5886666;2
2019-12-02 21:30:00+00:00;0;472,5388896;50,64674314;40,92106374;21,64962292;2
2019-12-02 22:00:00+00:00;0;469,3306529;50,20682017;41,03959783;21,66417821;2
2019-12-02 22:30:00+00:00;0;458,5388896;50,3277785;41,32561048;21,59522247;2
2019-12-02 23:00:00+00:00;0;452,1247152;50,15360133;41,42070516;21,58090814;2
2019-12-02 23:30:00+00:00;0;444,7699178;50,15444438;41,56811142;21,55522251;2
2019-12-03 00:00:00+00:00;0;442,6555532;50,21367772;41,60871061;21,56207275;2
2019-12-03 00:30:00+00:00;0;440,3365885;50,17942556;41,70303281;21,54194832;2
2019-12-03 01:00:00+00:00;0;439,4666646;50,18888919;41,78988902;21,52688885;2
2019-12-03 01:30:00+00:00;0;433,9337158;50,16197268;41,86444028;21,52780469;2
2019-12-03 02:00:00+00:00;0;433,4329478;50,23277728;41,7365551;21,61077785;2
2019-12-03 02:30:00+00:00;0;432,2055613;50,15409978;41,77541097;21,62890593;2
2019-12-03 03:00:00+00:00;0;431,2340953;50,29222298;41,4777228;21,78188896;2
2019-12-03 03:30:00+00:00;0;428,049998;50,15632248;41,73938115;21,67563248;2
2019-12-03 04:00:00+00:00;0;426,159963;50,16643715;41,99258868;21,57869498;2
2019-12-03 04:30:00+00:00;0;423,8944397;50,19388898;41,99738884;21,57900016;2
2019-12-03 05:00:00+00:00;0;421,5844828;50,27936808;42,11559359;21,52590974;2
2019-12-03 05:30:00+00:00;0;422,2630208;51,86777751;41,31233406;21,60177803;2
2019-12-03 06:00:00+00:00;0;419,6777802;53,32193502;38,58624331;22,10180092;2
2019-12-03 06:30:00+00:00;0;419,7136027;53,81132126;37,13677724;22,37196732;2
2019-12-03 07:00:00+00:00;0;426,0944417;53,35277812;36,67355537;22,37455559;2
2019-12-03 07:30:00+00:00;0;432,3701172;53,89431063;36,84845543;22,29694875;2
2019-12-03 08:00:00+00:00;0;443,9582418;53,50999959;36,73738861;22,45861117;2
2019-12-03 08:30:00+00:00;0;456,2777761;53,8718586;37,5494194;22,40315692;2
2019-12-03 09:00:00+00:00;0;475,3264313;51,69055557;37,38761075;22,63288879;2
2019-12-03 09:30:00+00:00;0;509,4611155;51,82312266;37,43926493;22,78195794;2
2019-12-03 10:00:00+00:00;1;534,3161011;59,98907979;38,02854983;23,1097339;2
2019-12-03 10:30:00+00:00;1;536,3444417;60,77222188;38,30755552;23,19755586;2
2019-12-03 11:00:00+00:00;0;528,0804647;59,20781644;38,67646472;22,88316123;2
2019-12-03 11:30:00+00:00;0;624,5725911;59,15944481;38,55205599;22,74055513;2
2019-12-03 12:00:00+00:00;1;691,8166707;56,0450573;38,56246249;22,69091161;2
2019-12-03 12:30:00+00:00;1;633,8927205;57,70375506;38,62941233;22,71593857;2
2019-12-03 13:00:00+00:00;1;560,1055705;57,2316672;38,85283343;22,4655002;2
2019-12-03 13:30:00+00:00;1;578,7961731;56,9990991;39,0465285;22,14009031;2
2019-12-03 14:00:00+00:00;1;634,5950216;58,45630264;39,08900388;22,25544453;2
2019-12-03 14:30:00+00:00;1;644,2777812;57,50821877;38,18821017;22,47649638;2
2019-12-03 15:00:00+00:00;1;623,067627;56,97358259;38,35128975;22,27851327;2
2019-12-03 15:30:00+00:00;0;678,7574768;53,61013412;37,87206268;22,0935421;2
2019-12-03 16:00:00+00:00;0;669,6024882;53,10157013;38,01929601;21,98561478;2
2019-12-03 16:30:00+00:00;0;662,7735697;54,90555573;38,33288892;22,04849974;2
2019-12-03 17:00:00+00:00;0;595,5432943;56,74689674;38,5423317;21,84257857;2
2019-12-03 17:30:00+00:00;0;536,3264465;54,93777784;38,68644524;21,54850006;2
2019-12-03 18:00:00+00:00;0;581,8555501;51,86130206;38,5553182;21,49183559;2
2019-12-03 18:30:00+00:00;0;565,4908142;50,48641713;38,57498868;21,44336573;2
2019-12-03 19:00:00+00:00;0;535,2222188;50,65499942;38,56561216;21,42644437;2
2019-12-03 19:30:00+00:00;0;513,1737518;50,43647575;38,54686801;21,52638499;2
2019-12-03 20:00:00+00:00;0;503,3070882;50,32444445;38,60683378;21,62161128;2
2019-12-03 20:30:00+00:00;0;494,3833313;50,01898511;38,94507917;21,68168958;2
2019-12-03 21:00:00+00:00;0;488,8247121;50,0155557;39,15683301;21,69444434;2
2019-12-03 21:30:00+00:00;0;478,4833323;49,96517245;39,3653024;21,68295002;2
2019-12-03 22:00:00+00:00;0;475,3224233;49,93013382;39,63814926;21,61464024;2
2019-12-03 22:30:00+00:00;0;470,799998;49,93333371;39,73194504;21,60577774;2
2019-12-03 23:00:00+00:00;0;469,3603465;49,86249034;39,95110575;21,56404591;2
2019-12-03 23:30:00+00:00;0;467,9149475;49,85555458;40,11861102;21,55088902;2
2019-12-04 00:00:00+00:00;0;467,4944458;49,88208771;40,30294609;21,51766682;2
2019-12-04 00:30:00+00:00;0;467,1210683;49,86536407;40,41197332;21,51835283;2
2019-12-04 01:00:00+00:00;0;467,3666636;49,89837074;40,50480398;21,51278718;2
2019-12-04 01:30:00+00:00;0;468,7166646;49,87488492;40,64283625;21,48081239;2
2019-12-04 02:00:00+00:00;0;469,3894704;49,88444519;40,73827807;21,46150017;2
2019-12-04 02:30:00+00:00;0;464,3680115;49,93417613;40,45749156;21,50416692;2
2019-12-04 03:00:00+00:00;0;464,4097646;50,05555534;39,52122243;21,62294451;2
2019-12-04 03:30:00+00:00;0;463,9888865;50,05963516;39,71690623;21,59357834;2
2019-12-04 04:00:00+00:00;0;462,7432963;50,07237562;39,59060287;21,53338687;2
2019-12-04 04:30:00+00:00;0;460,7722219;50,01944478;39,24766668;21,44999981;2
2019-12-04 05:00:00+00:00;0;462,1406148;50,2886397;39,49307315;21,36836592;2
2019-12-04 05:30:00+00:00;0;459,0852509;51,50944392;39,570556;20,97166697;2
2019-12-04 06:00:00+00:00;0;457,2111155;52,64371681;36,66103045;21,3239158;2
2019-12-04 06:30:00+00:00;0;456,6743317;55,73787371;34,30915324;21,94981798;2
2019-12-04 07:00:00+00:00;0;460,0333303;53,66833242;33,21911049;22,27694448;2
2019-12-04 07:30:00+00:00;0;464,2251027;54,37867864;32,9810365;22,41106955;2
2019-12-04 08:00:00+00:00;0;475,8201192;55,02388891;33,55200005;22,23205535;2
2019-12-04 08:30:00+00:00;1;487,5222219;61,5613416;34,02453804;22,53264713;2
2019-12-04 09:00:00+00:00;1;504,3678182;62,20111148;33,90444438;22,75172234;2
2019-12-04 09:30:00+00:00;0;534,8333435;58,62063217;33,76811282;22,82313792;2
2019-12-04 10:00:00+00:00;1;632,8846741;60,59017245;33,90861193;23,16157691;2
2019-12-04 10:30:00+00:00;1;674,2611186;62,52777735;33,73094495;23,79638926;2
2019-12-04 11:00:00+00:00;1;666,2476908;58,27532578;33,34230804;23,73502477;2
2019-12-04 11:30:00+00:00;0;667,3814189;55,57222176;34,00138919;23,23655574;2
2019-12-04 12:00:00+00:00;0;759,2555542;56,91132164;34,52140617;23,33336194;2
2019-12-04 12:30:00+00:00;0;677,3115031;58,45864042;33,68714905;23,85937945;2
2019-12-04 13:00:00+00:00;1;579,6777751;57,8428936;32,87600517;23,6843853;2
2019-12-04 13:30:00+00:00;1;581,8706767;59,67503802;33,3620561;23,80450757;2
2019-12-04 14:00:00+00:00;1;615,5900472;60,79222298;33,247111;23,86422253;2
2019-12-04 14:30:00+00:00;1;615,6764425;61,38961728;35,00698789;23,78256353;2
2019-12-04 15:00:00+00:00;1;817,9283549;60,76135953;36,02530034;23,6828661;2
2019-12-04 15:30:00+00:00;0;860,4888916;55,18581518;34,71903419;23,16243267;2
2019-12-04 16:00:00+00:00;0;939,0404256;55,56404241;34,8974673;22,57336203;2
2019-12-04 16:30:00+00:00;0;939,226237;58,19304593;35,14611117;22,42539247;2
2019-12-04 17:00:00+00:00;0;693,3355916;53,89181964;35,26777522;22,22428131;2
